id,type_of_property,subtype_of_property,province,locality,postalCode,price,number_of_bedrooms,living_area,fully_equipped_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,total_property_area,total_land_area,number_of_facades,swimming_pool,state_of_the_building
10618115.0,HOUSE,HOUSE,Liège,Huy,4500.0,165000.0,3.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,108.0,55.0,2.0,0.0,1
10677853.0,HOUSE,HOUSE,East Flanders,Zottegem,9620.0,240000.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,272.0,726.0,3.0,0.0,0
10568193.0,HOUSE,HOUSE,Hainaut,WASMES,7340.0,165000.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,75.0,98.0,123.0,2.0,0.0,1
10607434.0,HOUSE,MIXED_USE_BUILDING,Antwerp,Antwerp,2060.0,165000.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,61.0,60.0,3.0,0.0,1
10497594.0,APARTMENT,APARTMENT,West Flanders,De Panne,8660.0,244000.0,2.0,0.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,72.0,0.0,2.0,0.0,1
10476308.0,APARTMENT,APARTMENT,Hainaut,Fleurus,6220.0,244800.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,102.0,0.0,4.0,0.0,1
10633684.0,APARTMENT,DUPLEX,West Flanders,Westende,8434.0,245000.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,2.0,0.0,1
10342466.0,APARTMENT,APARTMENT,West Flanders,Izegem,8870.0,163000.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,84.0,0.0,2.0,0.0,1
10634204.0,HOUSE,HOUSE,East Flanders,Geraardsbergen,9500.0,164000.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,40.0,100.0,80.0,2.0,0.0,0
10658412.0,HOUSE,HOUSE,West Flanders,Westende,8434.0,165000.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,54.0,0.0,2.0,0.0,1
10593659.0,HOUSE,APARTMENT_BLOCK,Luxembourg,Neufchateau,6840.0,229000.0,4.0,0.0,1.0,0.0,0.0,1.0,68.0,1.0,297.0,228.0,450.0,3.0,0.0,1
10347734.0,HOUSE,HOUSE,West Flanders,Brugge,8000.0,245000.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,103.0,60.0,2.0,0.0,0
10622821.0,HOUSE,HOUSE,East Flanders,Ronse,9600.0,248000.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,182.0,154.0,3.0,0.0,0
10393880.0,HOUSE,HOUSE,Hainaut,Mouscron,7700.0,159000.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,40.0,125.0,110.0,2.0,0.0,0
10669729.0,HOUSE,VILLA,Luxembourg,Paliseul,6850.0,246000.0,3.0,0.0,1.0,0.0,1.0,1.0,6.0,1.0,0.0,162.0,992.0,4.0,0.0,1
10669728.0,HOUSE,HOUSE,Luxembourg,Paliseul,6850.0,246000.0,3.0,0.0,1.0,0.0,1.0,1.0,6.0,1.0,0.0,162.0,992.0,4.0,0.0,1
10562984.0,APARTMENT,APARTMENT,Namur,Fosses-la-Ville,5070.0,159000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,71.0,0.0,3.0,0.0,1
10496686.0,HOUSE,HOUSE,West Flanders,Harelbeke,8530.0,155500.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,198.0,2.0,0.0,1
10628889.0,APARTMENT,FLAT_STUDIO,Antwerp,Antwerp,2060.0,157000.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,32.0,0.0,2.0,0.0,1
10490352.0,APARTMENT,GROUND_FLOOR,East Flanders,Sint-Niklaas,9100.0,158000.0,2.0,0.0,1.0,0.0,0.0,1.0,10.0,0.0,0.0,74.0,0.0,2.0,0.0,1
10398542.0,HOUSE,HOUSE,Hainaut,Boussu,7300.0,159000.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,68.0,100.0,148.0,2.0,0.0,1
10526457.0,APARTMENT,APARTMENT,Brussels,Evere,1140.0,249000.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,93.0,0.0,2.0,0.0,1
10500662.0,HOUSE,HOUSE,Liège,Grace-Hollogne,4460.0,159000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,150.0,160.0,307.0,3.0,0.0,0
10621610.0,HOUSE,HOUSE,East Flanders,Ronse,9600.0,245000.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,165.0,480.0,2.0,0.0,1
10617679.0,HOUSE,APARTMENT_BLOCK,Hainaut,Dampremy,6020.0,245000.0,6.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,230.0,0.0,3.0,0.0,1
10568223.0,HOUSE,HOUSE,Liège,Huy,4500.0,159500.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,265.0,3.0,0.0,1
10586677.0,HOUSE,HOUSE,Flemish Brabant,Kapelle-op-den-Bos,1880.0,245000.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,160.0,230.0,3.0,0.0,0
10672095.0,HOUSE,HOUSE,Antwerp,Antwerpen,2060.0,245000.0,2.0,0.0,1.0,0.0,0.0,1.0,10.0,0.0,0.0,112.0,45.0,2.0,0.0,0
10614521.0,HOUSE,HOUSE,Namur,Andenne,5300.0,245000.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,115.0,0.0,3.0,0.0,1
10309869.0,HOUSE,HOUSE,Liège,AMPSIN,4540.0,159500.0,5.0,0.0,0.0,0.0,1.0,1.0,20.0,1.0,1250.0,200.0,1694.0,3.0,0.0,0
10479769.0,APARTMENT,DUPLEX,Namur,Fossesla-Ville,5070.0,159000.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2.0,0.0,1
10654675.0,APARTMENT,FLAT_STUDIO,West Flanders,Westende,8434.0,159000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,4.0,0.0,1
10555107.0,APARTMENT,DUPLEX,Namur,Namur,5000.0,159000.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2.0,0.0,1
10625140.0,APARTMENT,SERVICE_FLAT,East Flanders,Aalst,9300.0,245000.0,1.0,0.0,1.0,0.0,0.0,1.0,10.0,0.0,0.0,52.0,0.0,2.0,0.0,1
10622582.0,APARTMENT,APARTMENT,Liège,Boncelles,4100.0,159000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,0.0,2.0,0.0,0
10512213.0,HOUSE,HOUSE,West Flanders,Meulebeke,8760.0,198000.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,72.0,112.0,254.0,4.0,0.0,0
10669740.0,APARTMENT,APARTMENT,Brussels,Forest,1190.0,215000.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,56.0,0.0,2.0,0.0,0
10655606.0,HOUSE,MIXED_USE_BUILDING,Hainaut,Jemappes,7012.0,215000.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,170.0,130.0,2.0,0.0,1
10654349.0,HOUSE,HOUSE,East Flanders,Geraardsbergen,9500.0,198000.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,60.0,2.0,0.0,1
10644364.0,HOUSE,HOUSE,Hainaut,Ecaussinnes-d'Enghien,7190.0,215000.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,220.0,375.0,3.0,0.0,0
10664680.0,HOUSE,HOUSE,West Flanders,Oostende,8400.0,215000.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,307.0,211.0,2.0,0.0,0
10612478.0,APARTMENT,APARTMENT,Brussels,Schaerbeek,1030.0,215000.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,54.0,0.0,2.0,0.0,1
10605945.0,APARTMENT,FLAT_STUDIO,Brussels,Saint-Gilles,1060.0,195000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,2.0,0.0,1
10659549.0,HOUSE,HOUSE,Liège,Liège,4000.0,215000.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,280.0,79.0,2.0,0.0,0
10664532.0,HOUSE,HOUSE,West Flanders,Wervik,8940.0,215000.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,143.0,233.0,2.0,0.0,1
10676921.0,APARTMENT,FLAT_STUDIO,Brussels,SINT-LAMBRECHTS-WOLUWE,1200.0,199000.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,31.0,0.0,4.0,0.0,1
10631580.0,APARTMENT,APARTMENT,East Flanders,Lievegem,9950.0,212000.0,1.0,0.0,1.0,0.0,0.0,1.0,22.0,1.0,50.0,66.0,0.0,2.0,0.0,1
10670778.0,HOUSE,HOUSE,West Flanders,Waregem,8790.0,199000.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,130.0,180.0,2.0,0.0,0
10662977.0,HOUSE,HOUSE,Antwerp,Putte,2580.0,199000.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,118.0,105.0,2.0,0.0,0
10674981.0,APARTMENT,APARTMENT,Namur,Namur,5020.0,210000.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,300.0,96.0,0.0,4.0,0.0,1
10644031.0,HOUSE,HOUSE,Hainaut,VELLEREILLE-LES-BRAYEUX,7120.0,210000.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,236.0,584.0,2.0,0.0,1
10656695.0,HOUSE,HOUSE,West Flanders,Harelbeke,8530.0,215000.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,128.0,334.0,3.0,0.0,1
10673300.0,HOUSE,HOUSE,Hainaut,Manage Faytlez-Manage,7170.0,199000.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,133.0,129.0,214.0,2.0,0.0,1
10678287.0,APARTMENT,DUPLEX,Hainaut,LA LOUVIÈRE,7100.0,199000.0,3.0,0.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0,125.0,0.0,2.0,0.0,1
10583671.0,APARTMENT,APARTMENT,Liège,Vaux-sous-Chèvremont,4051.0,213900.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,86.0,0.0,3.0,0.0,0
10527898.0,HOUSE,HOUSE,Namur,SEILLES,5300.0,195000.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,148.0,951.0,3.0,0.0,1
10607168.0,HOUSE,HOUSE,West Flanders,Waregem,8790.0,218000.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,210.0,453.0,2.0,0.0,0
10605901.0,HOUSE,HOUSE,West Flanders,Kortrijk,8500.0,218000.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,171.0,98.0,2.0,0.0,1
10476592.0,HOUSE,HOUSE,Liège,Angleur,4031.0,218000.0,3.0,0.0,1.0,0.0,1.0,1.0,22.0,0.0,0.0,145.0,0.0,2.0,0.0,1
10668624.0,HOUSE,HOUSE,East Flanders,Outer,9406.0,195000.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,120.0,2.0,0.0,0
10656533.0,HOUSE,HOUSE,Hainaut,Courcelles,6180.0,195000.0,3.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,150.0,200.0,2.0,0.0,1
10499166.0,HOUSE,APARTMENT_BLOCK,Hainaut,Courcelles,6180.0,195000.0,3.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,150.0,200.0,2.0,0.0,1
10668838.0,HOUSE,HOUSE,East Flanders,Berlare,9290.0,218000.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,158.0,312.0,4.0,0.0,0
10036804.0,HOUSE,HOUSE,Flemish Brabant,Hoegaarden,3320.0,195000.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,166.0,156.0,3.0,0.0,0
10670935.0,APARTMENT,APARTMENT,West Flanders,Izegem,8870.0,218000.0,2.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,106.0,0.0,2.0,0.0,1
10659166.0,APARTMENT,FLAT_STUDIO,Brussels,Schaerbeek,1030.0,195000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,3.0,0.0,1
10637118.0,APARTMENT,GROUND_FLOOR,Brussels,Anderlecht,1070.0,195000.0,1.0,0.0,1.0,0.0,0.0,1.0,20.0,1.0,60.0,90.0,0.0,2.0,0.0,1
10234898.0,HOUSE,HOUSE,East Flanders,Eeklo,9900.0,195000.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,200.0,88.0,2.0,0.0,0
10675529.0,HOUSE,HOUSE,Hainaut,La Louviere,7100.0,195000.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,165.0,110.0,2.0,0.0,1
10625819.0,APARTMENT,APARTMENT,Liège,Seraing,4100.0,219000.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,99.0,0.0,2.0,0.0,1
10675306.0,APARTMENT,APARTMENT,Liège,Liège Chênée,4032.0,195000.0,3.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,110.0,0.0,2.0,0.0,1
10457965.0,HOUSE,MIXED_USE_BUILDING,Hainaut,Manage,7170.0,195000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,183.0,119.0,2.0,0.0,1
10580290.0,HOUSE,HOUSE,Liège,ENGIS,4480.0,195000.0,3.0,0.0,0.0,0.0,1.0,1.0,60.0,1.0,1000.0,125.0,1167.0,3.0,0.0,1
10659550.0,HOUSE,APARTMENT_BLOCK,Liège,Liège,4000.0,215000.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,280.0,79.0,2.0,0.0,0
10652458.0,HOUSE,HOUSE,Hainaut,Trazegnies,6183.0,195000.0,3.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,150.0,200.0,2.0,0.0,1
10623227.0,HOUSE,HOUSE,Liège,Huy,4500.0,195000.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,165.0,115.0,2.0,0.0,1
10623228.0,HOUSE,APARTMENT_BLOCK,Liège,Huy,4500.0,195000.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,165.0,115.0,2.0,0.0,1
10647124.0,HOUSE,MIXED_USE_BUILDING,Namur,Gembloux,5030.0,195000.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,120.0,82.0,3.0,0.0,0
10281099.0,HOUSE,HOUSE,Hainaut,Frameries,7080.0,195000.0,4.0,0.0,1.0,0.0,0.0,1.0,32.0,1.0,116.0,135.0,212.0,2.0,0.0,1
10669741.0,APARTMENT,APARTMENT,Brussels,Forest,1190.0,215000.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,20.0,50.0,0.0,2.0,0.0,0
10658922.0,HOUSE,HOUSE,West Flanders,Menen,8930.0,215000.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,130.0,250.0,2.0,0.0,1
10591601.0,APARTMENT,GROUND_FLOOR,Brussels,Uccle,1180.0,215000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,4.0,0.0,1
10567965.0,APARTMENT,APARTMENT,Brussels,SINT-JOOST-TEN-NODE,1210.0,215000.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,65.0,0.0,2.0,0.0,1
10572719.0,HOUSE,MANSION,Luxembourg,Neufchateau,6840.0,210000.0,6.0,0.0,0.0,0.0,0.0,1.0,47.0,0.0,0.0,282.0,170.0,3.0,0.0,0
10640079.0,APARTMENT,APARTMENT,Antwerp,Herentals,2200.0,209000.0,2.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,82.0,0.0,3.0,0.0,1
10656598.0,HOUSE,HOUSE,Namur,Viroinval,5670.0,209000.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,140.0,204.0,3.0,0.0,1
10599682.0,APARTMENT,APARTMENT,Antwerp,Antwerp,2020.0,199900.0,2.0,0.0,1.0,0.0,1.0,1.0,12.0,0.0,0.0,65.0,0.0,2.0,0.0,1
10637143.0,HOUSE,HOUSE,Liège,Huy,4500.0,199500.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,192.0,343.0,2.0,0.0,1
10669972.0,HOUSE,HOUSE,West Flanders,Deerlijk,8540.0,199500.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,125.0,84.0,2.0,0.0,1
10651563.0,APARTMENT,DUPLEX,Brussels,BRUXELLES,1000.0,199000.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,2.0,0.0,1
10659552.0,HOUSE,HOUSE,Liège,Liège,4000.0,199000.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,280.0,100.0,2.0,0.0,0
10657371.0,HOUSE,MIXED_USE_BUILDING,Namur,Auvelais,5060.0,209000.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,273.0,389.0,2.0,0.0,0
10654576.0,HOUSE,HOUSE,Luxembourg,WIDEUMONT VILLAGE,6800.0,199000.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,73.0,363.0,3.0,0.0,1
10631424.0,HOUSE,HOUSE,West Flanders,Wielsbeke,8710.0,209000.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,108.0,495.0,4.0,0.0,0
10537981.0,HOUSE,HOUSE,Liège,Lambermont,4800.0,209000.0,3.0,0.0,1.0,0.0,0.0,1.0,44.0,1.0,133.0,111.0,195.0,2.0,0.0,1
10588714.0,HOUSE,HOUSE,Luxembourg,SAINT-HUBERT,6870.0,200000.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,212.0,288.0,2.0,0.0,0
10575696.0,HOUSE,HOUSE,East Flanders,Gent,9000.0,200000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,45.0,25.0,2.0,0.0,0
10434492.0,APARTMENT,APARTMENT,Brussels,Koekelberg,1081.0,203000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,2.0,0.0,1
10171739.0,APARTMENT,APARTMENT,Hainaut,Manage,7170.0,200000.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,45.0,164.0,0.0,2.0,0.0,0
10631636.0,HOUSE,HOUSE,Namur,Andenne,5300.0,205000.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,112.0,125.0,2.0,0.0,1
10662992.0,HOUSE,HOUSE,West Flanders,Brugge,8000.0,205000.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,15.0,79.0,70.0,2.0,0.0,0
10476310.0,APARTMENT,APARTMENT,Hainaut,Fleurus,6220.0,205000.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,94.0,0.0,4.0,0.0,0
10588713.0,APARTMENT,APARTMENT,Luxembourg,SAINT-HUBERT,6870.0,200000.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,212.0,0.0,2.0,0.0,0
10600612.0,HOUSE,HOUSE,Liège,Couthuin,4218.0,205000.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,115.0,1347.0,4.0,0.0,0
10667480.0,HOUSE,HOUSE,Liège,Ouffet,4590.0,205000.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,175.0,428.0,2.0,0.0,0
10578199.0,HOUSE,MIXED_USE_BUILDING,Hainaut,La Louvière Houdeng-Goegnies,7110.0,200000.0,2.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,200.0,110.0,2.0,0.0,0
10470018.0,HOUSE,HOUSE,Hainaut,Fleurus,6220.0,195000.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,152.0,190.0,2.0,0.0,1
10630556.0,HOUSE,HOUSE,Liège,Braives,4260.0,199000.0,3.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,484.0,154.0,580.0,3.0,0.0,0
10566193.0,APARTMENT,APARTMENT,Flemish Brabant,Diest,3290.0,210000.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,105.0,0.0,2.0,0.0,0
10613758.0,HOUSE,HOUSE,Hainaut,La Louviere,7100.0,199000.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,177.0,230.0,3.0,0.0,1
10654575.0,HOUSE,HOUSE,Luxembourg,WIDEUMONT VILLAGE,6800.0,210000.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,101.0,357.0,3.0,0.0,1
10475080.0,HOUSE,HOUSE,Luxembourg,LONGLIER,6840.0,210000.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,327.0,367.0,4.0,0.0,0
10579542.0,APARTMENT,APARTMENT,Brussels,Schaerbeek,1030.0,210000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,2.0,0.0,1
10659232.0,HOUSE,HOUSE,West Flanders,Ardooie,8850.0,199000.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,173.0,427.0,2.0,0.0,0
10658924.0,HOUSE,HOUSE,West Flanders,Oostende,8400.0,210000.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,150.0,95.0,2.0,0.0,1
10522495.0,HOUSE,HOUSE,Hainaut,Lodelinsart,6042.0,199000.0,2.0,0.0,0.0,0.0,0.0,1.0,35.0,1.0,275.0,315.0,410.0,2.0,0.0,0
10632801.0,HOUSE,HOUSE,East Flanders,Ninove,9400.0,199000.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,179.0,2.0,0.0,1
10632802.0,HOUSE,HOUSE,East Flanders,Nederhasselt,9400.0,199000.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,179.0,2.0,0.0,1
10389109.0,HOUSE,HOUSE,Namur,AUVELAIS,5060.0,209000.0,5.0,0.0,0.0,0.0,1.0,1.0,96.0,1.0,350.0,234.0,660.0,3.0,0.0,0
10643535.0,HOUSE,HOUSE,Liège,Huy,4500.0,199000.0,2.0,0.0,1.0,0.0,1.0,1.0,22.0,1.0,620.0,110.0,710.0,3.0,0.0,1
10404225.0,HOUSE,HOUSE,West Flanders,Menen,8930.0,209000.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,280.0,225.0,386.0,2.0,0.0,0
10548093.0,HOUSE,HOUSE,Luxembourg,SAINT-HUBERT,6870.0,209000.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,213.0,4839.0,4.0,0.0,0
10523093.0,HOUSE,APARTMENT_BLOCK,Hainaut,Charleroi Lodelinsart,6000.0,199000.0,2.0,0.0,0.0,0.0,0.0,1.0,35.0,1.0,275.0,315.0,410.0,2.0,0.0,0
10381641.0,APARTMENT,APARTMENT,Antwerp,Antwerp 1,2018.0,199000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,2.0,0.0,1
10606685.0,HOUSE,HOUSE,Antwerp,Willebroek,2830.0,199000.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,110.0,165.0,2.0,0.0,0
10626284.0,HOUSE,HOUSE,Luxembourg,Arlon,6700.0,210000.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,160.0,288.0,3.0,0.0,0
10620876.0,HOUSE,HOUSE,Antwerp,TERHAGEN,2840.0,209000.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,57.0,2.0,0.0,1
10616568.0,HOUSE,HOUSE,Liège,Herve,4650.0,210000.0,2.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,109.0,79.0,2.0,0.0,1
10571626.0,APARTMENT,APARTMENT,Limburg,Zonhoven,3520.0,249500.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,115.0,0.0,2.0,0.0,1
10621347.0,HOUSE,HOUSE,Liège,Amay,4540.0,185000.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,160.0,841.0,4.0,0.0,1
10500820.0,HOUSE,HOUSE,Hainaut,La Louvière Haine-Saint-Pierre,7100.0,185000.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,350.0,3.0,0.0,1
10590668.0,HOUSE,VILLA,Hainaut,Manage-Bois-d'Haine,7170.0,185000.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,113.0,260.0,3.0,0.0,1
10603029.0,HOUSE,HOUSE,East Flanders,Ronse,9600.0,185000.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,134.0,140.0,2.0,0.0,0
10668376.0,HOUSE,HOUSE,West Flanders,Zedelgem,8210.0,185000.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,125.0,216.0,3.0,0.0,0
10580921.0,APARTMENT,APARTMENT,Antwerp,Borgerhout,2140.0,225000.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,72.0,0.0,3.0,0.0,1
10664464.0,HOUSE,HOUSE,West Flanders,Roeselare,8800.0,225000.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,70.0,117.0,140.0,2.0,0.0,1
10609434.0,HOUSE,HOUSE,Liège,Hannut Petit-Hallet,4280.0,225000.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1131.0,458.0,1366.0,4.0,0.0,0
10675358.0,APARTMENT,APARTMENT,Brussels,Molenbeek-Saint-Jean,1080.0,180000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,2.0,0.0,0
10589805.0,HOUSE,HOUSE,Hainaut,Leuze-En-Hainaut,7900.0,180000.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,168.0,710.0,3.0,0.0,0
10583494.0,APARTMENT,TRIPLEX,Walloon Brabant,Tubize,1480.0,180000.0,2.0,0.0,1.0,0.0,0.0,1.0,30.0,0.0,0.0,120.0,0.0,2.0,0.0,1
10670419.0,APARTMENT,DUPLEX,Liège,Liège,4000.0,185000.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,2.0,0.0,1
10647776.0,HOUSE,HOUSE,East Flanders,Ronse,9600.0,180000.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,125.0,150.0,2.0,0.0,0
10626117.0,APARTMENT,APARTMENT,Brussels,Ixelles,1050.0,225000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,2.0,0.0,1
10639375.0,HOUSE,HOUSE,Luxembourg,Marche-en-Famenne,6900.0,185000.0,2.0,0.0,0.0,0.0,0.0,1.0,30.0,1.0,3322.0,124.0,3322.0,4.0,0.0,0
